savhaw1,Savanna Hawk
slchaw2,Slate-colored Hawk
soleag1,Solitary Eagle
grbhaw1,Great Black Hawk
homtan1,Hooded Mountain Tanager
strher,Airone striato
grnher,Airone verde
whthor1,White-thighed Hornbill
sichor1,Silvery-cheeked Hornbill
truhor1,Trumpeter Hornbill
piphor1,Piping Hornbill
bawhor2,Black-and-white-casqued Hornbill
whicoc1,White Cockatoo
duccoc1,Ducorps's Cockatoo
succoc,Sulphur-crested Cockatoo
tancoc1,Tanimbar Corella
litcor2,Little Corella
lobcor1,Long-billed Corella
yercac1,Yellow-rumped Cacique
moucac1,Mountain Cacique
gowcac1,Golden-winged Cacique
rercac1,Red-rumped Cacique
batoro1,Band-tailed Cacique
casoro2,Casqued Cacique
sobcac1,Solitary Black Cacique
scrcac1,Scarlet-rumped Cacique
chbcuc3,Chestnut-breasted Cuckoo
fatcuc1,Fan-tailed Cuckoo
whckoe1,White-crowned Koel
placuc1,Plaintive Cuckoo
palcuc1,Pallid Cuckoo
placuc3,Gray-bellied Cuckoo
babcuc2,Banded Bay Cuckoo
brucuc1,Brush Cuckoo
musduc,Anatra muta
strfie1,Striated Fieldwren
bawwar1,Barred Wren-Warbler
grywrw1,Gray Wren-Warbler
miowrw3,Stierling's Wren-Warbler
larbun,Lark Bunting
humlar1,Hume's Lark
gstlar1,Calandrella
reclar1,Red-capped Lark
sstlar4,Mongolian Short-toed Lark
laplon,Zigolo della Lapponia
chclon,Chestnut-collared Longspur
smilon,Smith's Longspur
faclar2,Fawn-colored Lark
karlar2,Karoo Lark
foxlar1,Foxy Lark
piblar3,Pink-breasted Lark
sablar2,Sabota Lark
retvan1,Red-tailed Vanga
shtsan,Sharp-tailed Sandpiper
sander,Piovanello tridattilo
dunlin,Piovanello pancianera
baisan,Gambecchio di Baird
redkno,Piovanello maggiore
brbsan,Gambecchio frullino
cursan,Piovanello comune
whrsan,Gambecchio di Bonaparte
